time,container_cpu_usage_seconds_total,tegra_cpu_util_percentage,tegra_cpu_util_percentage,tegra_cpu_util_percentage,tegra_cpu_util_percentage,tegra_cpu_util_percentage,tegra_cpu_util_percentage,tegra_wattage_current_milliwatts
1720780557.594,7810.182885696,79,77,74,61,35,27,4803
1720780558.598,7810.182885696,79,72,74,61,27,27,4803
1720780559.594,7862.903945504,79,72,73,75,27,27,4925
1720780560.593,7862.903945504,79,60,73,75,29,27,4925
1720780561.591,7862.903945504,79,60,73,53,29,41,4762
1720780562.598,7862.903945504,79,70,73,53,38,41,4762
1720780563.598,7862.903945504,70,70,84,55,38,41,4762
1720780564.598,7862.903945504,70,80,84,55,38,23,4925
1720780565.598,7862.903945504,84,80,84,55,25,23,4925
1720780566.602,7862.903945504,84,80,88,55,25,22,4518
1720780567.594,7862.903945504,84,70,88,55,19,22,4518
1720780568.594,7862.903945504,74,70,69,60,19,31,4233
1720780569.591,7862.903945504,74,62,69,60,25,31,4233
1720780570.598,7862.903945504,87,62,81,52,25,26,4518
1720780571.614,7862.903945504,87,78,81,52,29,26,4518
1720780572.591,7862.903945504,58,78,58,65,29,40,4599
1720780573.598,7862.903945504,58,84,58,65,39,40,4599
1720780574.598,7915.68843152,84,84,77,94,39,26,4436
1720780575.594,7915.68843152,84,89,77,94,28,26,4436
1720780576.594,7915.68843152,38,89,67,81,28,21,4640
1720780577.594,7915.68843152,38,76,67,81,21,21,4640
1720780578.591,7915.68843152,62,76,31,84,21,25,4477
1720780579.594,7915.68843152,62,75,31,84,24,25,4477
1720780580.594,7915.68843152,94,75,71,52,24,23,4396
1720780581.591,7915.68843152,94,74,71,52,21,23,4396
1720780582.591,7915.68843152,70,74,57,82,21,26,4477
1720780583.594,7915.68843152,70,67,57,82,27,26,4477
1720780584.598,7915.68843152,70,67,58,82,27,20,4314
1720780585.591,7915.68843152,70,86,58,82,25,20,4314
1720780586.598,7915.68843152,53,86,74,78,25,23,4762
1720780587.598,7915.68843152,53,74,74,78,26,23,4762
1720780588.594,7915.68843152,49,74,86,50,26,26,4477
1720780589.594,7915.68843152,49,81,86,50,31,26,4477
1720780590.598,7915.68843152,74,81,72,61,31,34,4314
1720780591.591,7915.68843152,74,76,72,61,33,34,4314
1720780592.598,7915.68843152,75,76,78,59,33,26,4640
1720780593.598,7915.68843152,75,89,78,59,26,26,4640
1720780594.598,7985.016996352,63,89,59,70,26,15,4436
1720780595.594,7985.016996352,63,79,59,70,21,15,4436
1720780596.594,7985.016996352,88,79,48,57,21,29,4314
1720780597.606,7985.016996352,88,81,48,57,22,29,4314
1720780598.594,7985.016996352,79,81,90,34,22,35,4518
1720780599.606,7985.016996352,79,82,90,34,28,35,4518
1720780600.625,7985.016996352,74,82,82,67,28,21,4436
1720780601.598,7985.016996352,74,85,82,67,19,21,4436
1720780602.591,7985.016996352,44,85,54,84,19,29,4558
1720780603.594,7985.016996352,44,82,54,84,25,29,4558
1720780604.594,7985.016996352,52,82,66,88,25,17,4477
1720780605.598,7985.016996352,52,51,66,88,25,17,4477
1720780606.594,8029.045133568,83,51,57,61,25,32,4436
1720780607.594,8029.045133568,83,83,57,61,29,32,4436
1720780608.591,8029.045133568,80,83,54,79,29,31,4396
1720780609.598,8029.045133568,80,77,54,79,32,31,4396
1720780610.594,8029.045133568,67,77,66,85,32,19,4355
1720780611.594,8029.045133568,67,56,66,85,25,19,4355
1720780612.594,8029.045133568,89,56,64,65,25,28,4273
1720780613.598,8029.045133568,89,69,64,65,27,28,4273
1720780614.591,8029.045133568,87,69,69,74,27,22,4518
1720780615.594,8029.045133568,87,51,69,74,18,22,4518
1720780616.591,8029.045133568,74,51,92,81,18,22,4436
1720780617.598,8029.045133568,74,33,92,81,22,22,4436
1720780618.603,8073.143464384,94,33,74,95,22,26,4518
1720780619.594,8073.143464384,94,20,74,95,33,26,4518
1720780620.591,8073.143464384,86,20,68,80,33,29,4558
1720780621.598,8073.143464384,86,55,68,80,32,29,4558
1720780622.594,8073.143464384,67,55,64,81,32,29,4803
1720780623.594,8073.143464384,67,67,64,81,28,29,4803
1720780624.594,8073.143464384,61,67,62,81,28,39,4762
1720780625.598,8073.143464384,61,84,62,81,52,39,4762
1720780626.598,8073.143464384,53,84,98,78,52,21,4762
1720780627.594,8073.143464384,53,75,98,78,22,21,4762
1720780628.598,8073.143464384,59,75,80,96,22,21,4884
1720780629.591,8073.143464384,59,50,80,96,30,21,4884
1720780630.594,8073.143464384,51,50,53,85,30,19,4803
1720780631.594,8073.143464384,51,61,53,85,19,19,4803
1720780632.591,8073.143464384,78,61,57,85,19,26,4843
1720780633.594,8073.143464384,78,61,57,85,33,26,4843
1720780634.594,8073.143464384,76,61,62,92,33,31,4925
1720780635.591,8073.143464384,76,93,62,92,26,31,4925
1720780636.594,8073.143464384,51,93,65,80,26,23,4762
1720780637.594,8135.158832608,51,82,65,80,24,23,4762
1720780638.594,8135.158832608,60,82,50,80,24,23,4721
1720780639.598,8135.158832608,60,72,50,80,26,23,4721
1720780640.591,8135.158832608,60,72,42,86,26,17,4599
1720780641.591,8135.158832608,60,89,42,86,20,17,4599
1720780642.598,8135.158832608,59,89,86,86,20,17,4599
1720780643.591,8135.158832608,59,60,86,86,20,35,4680
1720780644.591,8135.158832608,54,60,86,86,32,35,4680
1720780645.594,8135.158832608,54,60,63,94,32,24,4843
1720780646.591,8135.158832608,54,63,63,94,28,24,4843
1720780647.598,8135.158832608,86,63,62,76,28,24,4803
1720780648.598,8135.158832608,86,56,62,76,25,24,4803
1720780649.598,8135.158832608,80,56,60,76,25,28,4680
1720780650.591,8135.158832608,80,46,60,76,28,28,4680
1720780651.594,8185.214110976,79,46,86,60,28,25,4762
1720780652.591,8185.214110976,79,72,86,60,26,25,4762
1720780653.594,8185.214110976,58,72,89,52,26,25,4599
1720780654.598,8185.214110976,58,76,89,52,29,25,4599
1720780655.591,8185.214110976,66,76,70,65,29,26,4680
1720780656.591,8185.214110976,66,95,70,65,22,26,4680
1720780657.594,8185.214110976,40,95,91,55,22,22,4355
1720780658.594,8185.214110976,40,79,91,55,24,22,4355
1720780659.594,8185.214110976,64,79,63,83,24,35,4843
1720780660.594,8185.214110976,64,84,63,83,36,35,4843
1720780661.591,8185.214110976,37,84,68,73,36,20,4558
1720780662.598,8185.214110976,37,86,68,73,27,20,4558
1720780663.595,8185.214110976,62,86,87,81,27,29,4762
1720780664.594,8231.55564656,62,64,87,81,28,29,4762
1720780665.594,8231.55564656,57,64,48,93,28,23,4477
1720780666.594,8231.55564656,57,60,48,93,22,23,4477
1720780667.591,8231.55564656,89,60,74,80,22,22,4558
1720780668.598,8231.55564656,89,41,74,80,21,22,4558
1720780669.594,8231.55564656,87,41,75,86,21,31,4396
1720780670.591,8231.55564656,87,31,75,86,32,31,4396
1720780671.594,8231.55564656,92,31,61,81,32,18,4884
1720780672.598,8231.55564656,92,78,61,81,23,18,4884
1720780673.594,8231.55564656,58,78,61,58,23,36,4762
1720780674.598,8231.55564656,58,60,61,58,33,36,4762
1720780675.594,8231.55564656,60,60,57,57,33,28,5047
1720780676.598,8231.55564656,60,49,57,57,26,28,5047
1720780677.594,8231.55564656,60,49,60,88,26,28,5047
1720780678.602,8231.55564656,60,64,60,88,26,40,5576
1720780679.594,8231.55564656,80,64,60,88,38,40,5576
1720780680.591,8231.55564656,80,64,84,94,38,25,5006
1720780681.598,8231.55564656,80,76,84,94,27,25,5006
1720780682.598,8294.024523264,97,76,88,64,27,24,5006
1720780683.598,8294.024523264,97,72,88,64,25,24,5006
1720780684.591,8294.024523264,75,72,73,97,25,35,5047
1720780685.594,8294.024523264,75,62,73,97,29,35,5047
1720780686.591,8294.024523264,81,62,78,74,29,29,5088
1720780687.594,8294.024523264,81,63,78,74,28,29,5088
1720780688.594,8294.024523264,89,63,86,75,28,35,4803
1720780689.591,8294.024523264,89,93,86,75,36,35,4803
1720780690.598,8294.024523264,84,93,89,90,36,34,4721
1720780691.594,8294.024523264,84,83,89,90,24,34,4721
1720780692.591,8294.024523264,80,83,61,95,24,28,4762
1720780693.594,8294.024523264,80,69,61,95,27,28,4762
1720780694.594,8294.024523264,93,69,84,62,27,39,4843
1720780695.591,8340.24653776,93,70,84,62,36,39,4843
1720780696.594,8340.24653776,91,70,82,65,36,28,4721
1720780697.594,8340.24653776,91,96,82,65,27,28,4721
1720780698.594,8340.24653776,69,96,92,85,27,27,4680
1720780699.594,8340.24653776,69,95,92,85,26,27,4680
1720780700.594,8340.24653776,63,95,96,64,26,23,4558
1720780701.594,8340.24653776,63,85,96,64,23,23,4558
1720780702.591,8340.24653776,74,85,65,92,23,31,5088
1720780703.594,8340.24653776,74,95,65,92,33,31,5088
1720780704.591,8340.24653776,65,95,80,83,33,28,5088
1720780705.591,8340.24653776,65,89,80,83,29,28,5088
1720780706.598,8340.24653776,76,89,87,97,29,31,5210
1720780707.594,8340.24653776,76,48,87,97,37,31,5210
1720780708.594,8340.24653776,90,48,90,70,37,33,5047
1720780709.602,8340.24653776,90,83,90,70,36,33,5047
1720780710.598,8340.24653776,83,83,66,96,36,29,4884
1720780711.594,8340.24653776,83,83,66,96,23,29,4884
1720780712.591,8402.036117152,95,83,91,64,23,40,4762
1720780713.591,8402.036117152,95,78,91,64,34,40,4762
1720780714.594,8402.036117152,89,78,74,86,34,29,4803
1720780715.591,8402.036117152,89,72,74,86,30,29,4803
1720780716.594,8402.036117152,83,72,67,79,30,29,4803
1720780717.598,8402.036117152,83,79,67,79,30,24,4965
1720780718.594,8402.036117152,84,79,67,79,26,24,4965
1720780719.594,8402.036117152,84,79,99,88,26,34,4884
1720780720.594,8402.036117152,84,95,99,88,29,34,4884
1720780721.594,8402.036117152,54,95,88,69,29,28,5006
1720780722.591,8402.036117152,54,96,88,69,27,28,5006
1720780723.594,8438.3305576,73,96,90,75,27,34,4925
1720780724.591,8438.3305576,73,91,90,75,32,34,4925
1720780725.598,8438.3305576,69,91,98,63,32,29,4843
1720780726.591,8438.3305576,69,74,98,63,29,29,4843
1720780727.598,8438.3305576,95,74,93,55,29,30,4884
1720780728.594,8438.3305576,95,88,93,55,29,30,4884
1720780729.598,8438.3305576,95,88,91,80,29,44,5169
1720780730.598,8438.3305576,95,64,91,80,49,44,5169
1720780731.598,8438.3305576,93,64,94,87,49,25,4721
1720780732.594,8438.3305576,93,88,94,87,22,25,4721
1720780733.602,8438.3305576,77,88,82,72,22,30,4965
1720780734.591,8438.3305576,77,60,82,72,35,30,4965
1720780735.594,8438.3305576,97,60,80,77,35,27,4762
1720780736.591,8438.3305576,97,92,80,77,32,27,4762
1720780737.602,8438.3305576,81,92,92,89,32,32,4965
1720780738.594,8489.871812192,81,65,92,89,27,32,4965
1720780739.594,8489.871812192,80,65,68,94,27,29,4803
1720780740.594,8489.871812192,80,72,68,94,34,29,4803
1720780741.594,8489.871812192,93,72,74,92,34,25,4680
1720780742.594,8489.871812192,93,98,74,92,25,25,4680
1720780743.594,8489.871812192,56,98,84,61,25,27,4803
1720780744.594,8489.871812192,56,86,84,61,30,27,4803
1720780745.594,8489.871812192,84,86,92,84,30,32,4680
1720780746.598,8489.871812192,84,76,92,84,32,32,4680
1720780747.591,8489.871812192,80,76,79,82,32,33,4965
1720780748.591,8489.871812192,80,93,79,82,33,33,4965
1720780749.594,8489.871812192,71,93,75,83,33,40,5088
1720780750.594,8489.871812192,71,76,75,83,38,40,5088
1720780751.598,8535.671910848,100,76,65,82,38,29,4965
1720780752.595,8535.671910848,100,90,65,82,34,29,4965
1720780753.594,8535.671910848,87,90,81,73,34,33,4965
1720780754.594,8535.671910848,87,67,81,73,36,33,4965
1720780755.594,8535.671910848,94,67,78,92,36,33,4965
1720780756.596,8535.671910848,94,68,78,92,36,29,4843
1720780757.594,8535.671910848,87,68,78,92,31,29,4843
1720780758.591,8535.671910848,87,68,96,71,31,24,4762
1720780759.598,8535.671910848,87,70,96,71,28,24,4762
1720780760.594,8535.671910848,87,70,90,92,28,30,4680
1720780761.594,8535.671910848,87,63,90,92,32,30,4680
1720780762.591,8535.671910848,73,63,65,100,32,25,4721
1720780763.598,8535.671910848,73,81,65,100,24,25,4721
1720780764.591,8581.64779024,92,81,81,79,24,37,4762
1720780765.594,8581.64779024,92,94,81,79,29,37,4762
1720780766.594,8581.64779024,67,94,66,88,29,39,4721
1720780767.594,8581.64779024,67,92,66,88,35,39,4721
1720780768.602,8581.64779024,79,92,76,82,35,25,4640
1720780769.594,8581.64779024,79,71,76,82,31,25,4640
1720780770.598,8581.64779024,93,71,78,91,31,44,4721
1720780771.594,8581.64779024,93,66,78,91,33,44,4721
1720780772.594,8581.64779024,81,66,82,64,33,21,4558
1720780773.594,8581.64779024,81,92,82,64,26,21,4558
1720780774.598,8581.64779024,88,92,68,79,26,25,4640
1720780775.598,8581.64779024,88,68,68,79,28,25,4640
1720780776.596,8581.64779024,88,68,80,82,28,36,4803
1720780777.594,8581.64779024,88,77,80,82,34,36,4803
1720780778.591,8581.64779024,80,77,66,91,34,31,4884
1720780779.594,8581.64779024,80,92,66,91,32,31,4884
1720780780.591,8581.64779024,76,92,98,69,32,27,4925
1720780781.594,8641.233743168,76,73,98,69,25,27,4925
1720780782.594,8641.233743168,87,73,98,70,25,41,5088
1720780783.598,8641.233743168,87,75,98,70,44,41,5088
1720780784.594,8641.233743168,79,75,96,67,44,29,4721
1720780785.591,8641.233743168,79,96,96,67,31,29,4721
1720780786.594,8641.233743168,73,96,68,77,31,31,4599
1720780787.591,8641.233743168,73,78,68,77,33,31,4599
1720780788.591,8641.233743168,85,78,64,91,33,32,5088
1720780789.591,8641.233743168,85,83,64,91,34,32,5088
1720780790.598,8641.233743168,61,83,80,95,34,24,4965
1720780791.598,8641.233743168,61,96,80,95,28,24,4965
1720780792.591,8641.233743168,93,96,86,86,28,24,4965
1720780793.594,8685.553602592,93,87,86,86,28,25,5047
1720780794.591,8685.553602592,60,87,86,86,28,25,5047
1720780795.598,8685.553602592,60,87,69,97,28,31,4965
1720780796.598,8685.553602592,60,79,69,97,35,31,4965
1720780797.591,8685.553602592,73,79,96,60,35,30,5088
1720780798.594,8685.553602592,73,77,96,60,33,30,5088
1720780799.591,8685.553602592,87,77,84,77,33,23,4762
1720780800.598,8685.553602592,87,93,84,77,27,23,4762
1720780801.598,8685.553602592,84,93,64,99,27,35,4762
1720780802.594,8685.553602592,84,89,64,99,38,35,4762
1720780803.594,8685.553602592,79,89,68,97,38,20,4762
1720780804.594,8685.553602592,79,84,68,97,27,20,4762
1720780805.593,8685.553602592,77,84,71,96,27,33,4599
1720780806.591,8685.553602592,77,90,71,96,31,33,4599
1720780807.598,8685.553602592,62,90,89,78,31,33,4965
1720780808.591,8685.553602592,62,60,89,78,39,33,4965
1720780809.594,8739.939371136,91,60,87,87,39,26,4925
1720780810.602,8739.939371136,91,84,87,87,32,26,4925
1720780811.602,8739.939371136,72,84,84,69,32,26,5006
1720780812.591,8739.939371136,72,66,84,69,28,26,5006
1720780813.598,8739.939371136,97,66,76,89,28,40,5006
1720780814.594,8739.939371136,97,67,76,89,48,40,5006
1720780815.594,8739.939371136,93,67,95,75,48,40,5006
1720780816.598,8739.939371136,93,84,95,75,48,27,4925
1720780817.594,8739.939371136,89,84,95,75,36,27,4925
1720780818.594,8739.939371136,89,84,84,84,36,29,5088
1720780819.598,8739.939371136,89,71,84,84,37,29,5088
1720780820.598,8739.939371136,88,71,69,96,37,31,4640
1720780821.594,8739.939371136,88,83,69,96,23,31,4640
1720780822.598,8786.137646848,86,83,88,64,23,25,4518
1720780823.591,8786.137646848,86,72,88,64,26,25,4518
1720780824.594,8786.137646848,80,72,67,79,26,28,4558
1720780825.598,8786.137646848,80,76,67,79,32,28,4558
1720780826.594,8786.137646848,82,76,79,87,32,30,4477
1720780827.594,8786.137646848,82,92,79,87,30,30,4477
1720780828.598,8786.137646848,73,92,77,82,30,31,4477
1720780829.594,8786.137646848,73,96,77,82,32,31,4477
1720780830.594,8786.137646848,69,96,81,86,32,32,4599
1720780831.594,8786.137646848,69,82,81,86,30,32,4599
1720780832.594,8821.548148896,75,82,79,79,30,25,4477
1720780833.591,8821.548148896,75,87,79,79,27,25,4477
1720780834.591,8821.548148896,89,87,97,65,27,36,5088
1720780835.598,8821.548148896,89,88,97,65,37,36,5088
1720780836.598,8821.548148896,75,88,79,86,37,33,4640
1720780837.594,8821.548148896,75,80,79,86,48,33,4640
1720780838.594,8821.548148896,86,80,93,78,48,31,4925
1720780839.598,8821.548148896,86,65,93,78,29,31,4925
1720780840.595,8821.548148896,97,65,93,73,29,43,4965
1720780841.591,8821.548148896,97,72,93,73,37,43,4965
1720780842.594,8821.548148896,94,72,66,96,37,44,5006
1720780843.591,8821.548148896,94,88,66,96,40,44,5006
1720780844.594,8821.548148896,63,88,93,91,40,35,4965
1720780845.594,8821.548148896,63,91,93,91,39,35,4965
1720780846.598,8821.548148896,75,91,68,100,39,28,4965
1720780847.594,8874.872663392,75,72,68,100,39,28,4965
1720780848.591,8874.872663392,96,72,68,92,39,32,4965
1720780849.594,8874.872663392,96,91,68,92,29,32,4965
1720780850.591,8874.872663392,67,91,97,65,29,33,4884
1720780851.594,8874.872663392,67,82,97,65,30,33,4884
1720780852.594,8874.872663392,95,82,95,62,30,27,4884
1720780853.591,8874.872663392,95,70,95,62,26,27,4884
1720780854.594,8874.872663392,93,70,99,61,26,27,4884
1720780855.594,8874.872663392,93,95,99,61,26,32,4925
1720780856.598,8874.872663392,73,95,99,61,31,32,4925
1720780857.594,8874.872663392,73,95,86,80,31,30,5006
1720780858.591,8874.872663392,73,85,86,80,30,30,5006
1720780859.594,8874.872663392,81,85,77,67,30,28,4965
1720780860.591,8874.872663392,81,84,77,67,26,28,4965
1720780861.594,8874.872663392,93,84,72,93,26,34,4558
1720780862.594,8874.872663392,93,73,72,93,33,34,4558
1720780863.598,8874.872663392,89,73,73,68,33,28,4640
1720780864.594,8874.872663392,89,86,73,68,28,28,4640
1720780865.598,8936.5112504,97,86,97,64,28,33,4762
1720780866.591,8936.5112504,97,69,97,64,34,33,4762
1720780867.602,8936.5112504,97,69,90,75,34,23,4558
1720780868.594,8936.5112504,97,71,90,75,27,23,4558
1720780869.591,8936.5112504,94,71,87,85,27,33,4680
1720780870.594,8936.5112504,94,62,87,85,28,33,4680
1720780871.591,8936.5112504,87,62,97,74,28,24,4640
1720780872.594,8936.5112504,87,87,97,74,33,24,4640
1720780873.598,8936.5112504,72,87,77,83,33,33,4640
1720780874.598,8936.5112504,72,80,77,83,29,33,4640
1720780875.594,8936.5112504,86,80,65,98,29,59,5291
1720780876.591,8936.5112504,86,73,65,98,62,59,5291
1720780877.591,8936.5112504,99,73,94,77,62,32,4680
1720780878.594,8936.5112504,99,92,94,77,32,32,4680
1720780879.594,8936.5112504,92,92,65,98,32,28,4680
1720780880.594,8936.5112504,92,93,65,98,27,28,4680
1720780881.591,8990.469707968,53,93,99,75,27,28,4925
1720780882.591,8990.469707968,53,85,99,75,36,28,4925
1720780883.594,8990.469707968,79,85,80,88,36,31,4925
1720780884.591,8990.469707968,79,76,80,88,28,31,4925
1720780885.594,8990.469707968,85,76,76,81,28,35,5128
1720780886.594,8990.469707968,85,82,76,81,33,35,5128
1720780887.598,8990.469707968,81,82,92,78,33,31,5047
1720780888.594,8990.469707968,81,74,92,78,39,31,5047
1720780889.591,8990.469707968,93,74,96,69,39,25,5128
1720780890.598,8990.469707968,93,69,96,69,30,25,5128
1720780891.598,8990.469707968,87,69,97,77,30,28,5006
1720780892.594,9032.698342976,87,62,97,77,33,28,5006
1720780893.591,9032.698342976,91,62,83,81,33,41,4680
1720780894.594,9032.698342976,91,65,83,81,35,41,4680
1720780895.591,9032.698342976,98,65,88,66,35,41,4680
1720780896.594,9032.698342976,98,69,88,66,35,29,5047
1720780897.594,9032.698342976,77,69,88,66,36,29,5047
1720780898.598,9032.698342976,77,69,86,86,36,30,4925
1720780899.598,9032.698342976,77,85,86,86,28,30,4925
1720780900.598,9032.698342976,80,85,84,82,28,25,4680
1720780901.591,9032.698342976,80,62,84,82,24,25,4680
1720780902.598,9032.698342976,99,62,79,84,24,30,4803
1720780903.594,9032.698342976,99,63,79,84,33,30,4803
1720780904.602,9032.698342976,96,63,94,64,33,30,4803
1720780905.594,9032.698342976,96,67,94,64,32,30,4803
1720780906.594,9032.698342976,97,67,95,92,32,41,5006
1720780907.594,9032.698342976,97,83,95,92,41,41,5006
1720780908.594,9032.698342976,62,83,92,77,41,35,4884
1720780909.594,9032.698342976,62,97,92,77,38,35,4884
1720780910.594,9095.82934304,72,97,79,99,38,31,4640
1720780911.591,9095.82934304,72,81,79,99,21,31,4640
1720780912.594,9095.82934304,84,81,73,99,21,26,4884
1720780913.596,9095.82934304,84,62,73,99,23,26,4884
1720780914.594,9095.82934304,77,62,85,80,23,35,4762
1720780915.598,9095.82934304,77,73,85,80,25,35,4762
1720780916.593,9095.82934304,95,73,99,42,25,36,4803
1720780917.594,9095.82934304,95,82,99,42,34,36,4803
1720780918.594,9095.82934304,95,82,79,86,34,40,4884
1720780919.591,9095.82934304,95,80,79,86,37,40,4884
